Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
18;5700191214;"Molecular Neurodegeneration";journal;"17501326";2,797;Q1;60;47;211;3082;1151;211;5,61;65,57;United Kingdom;"BioMed Central";"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Neurology (clinical) (Q1)"
19;23985;"Neurobiology of Aging";journal;"01974580";2,710;Q1;159;363;1085;18154;5961;1053;5,44;50,01;Netherlands;"Elsevier BV";"Aging (Q1); Developmental Biology (Q1); Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
20;19830;"Sleep";journal;"01618105";2,618;Q1;175;272;692;10321;3411;520;5,83;37,94;United States;"Oxford University Press";"Neurology (clinical) (Q1); Physiology (medical) (Q1)"
21;15510;"Epilepsia";journal;"00139580, 15281167";2,525;Q1;168;428;1360;13447;6574;1248;5,31;31,42;United Kingdom;"Blackwell Publishing Inc.";"Neurology (Q1); Neurology (clinical) (Q1)"
22;16761;"Journal of Neuropathology and Experimental Neurology";journal;"00223069";2,523;Q1;149;102;308;5009;1511;289;4,94;49,11;United Kingdom;"Oxford University Press";"Cellular and Molecular Neuroscience (Q1); Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
23;33648;"Neurorehabilitation and Neural Repair";journal;"15459683";2,508;Q1;87;92;281;3893;1638;273;5,64;42,32;United States;"Sage Science Press";"Neurology (Q1); Neurology (clinical) (Q1); Rehabilitation (Q1)"
24;16757;"Journal of Neurology, Neurosurgery and Psychiatry";journal;"1468330, 00223050";2,495;Q1;182;296;1001;8341;4535;760;6,15;28,18;United Kingdom;"BMJ Publishing Group";"Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1); Surgery (Q1)"
25;5100155080;"Neurotherapeutics";journal;"19337213";2,471;Q1;96;71;190;6671;1185;175;4,76;93,96;United States;"Springer New York LLC";"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
26;14993;"Current Opinion in Neurology";journal;"13507540, 14736551";2,420;Q1;107;106;329;5884;1907;306;5,88;55,51;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (Q1); Neurology (clinical) (Q1)"
27;14945;"Cortex";journal;"00109452";2,358;Q1;93;293;432;17682;1804;324;5,52;60,35;France;"Masson Publishing";"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;17300154985;"Autism Research";journal;"19393806";2,316;Q1;49;60;133;3324;711;120;5,55;55,40;United States;"John Wiley & Sons Inc.";"Genetics (clinical) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
29;32816;"Neural Plasticity";journal;"07928483, 16875443";2,218;Q1;50;67;145;5347;554;136;4,06;79,81;Egypt;"Hindawi Publishing Corporation";"Neurology (Q1); Neurology (clinical) (Q1)"
30;15576;"European Neuropsychopharmacology";journal;"0924977";2,212;Q1;96;196;305;9916;1635;293;5,55;50,59;Netherlands;"Elsevier BV";"Biological Psychiatry (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
31;14344;"Brain Pathology";journal;"10156305";2,185;Q1;119;93;298;3552;1266;269;4,37;38,19;United States;"Wiley-Blackwell";"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
32;19700174928;"ASN Neuro";journal;"17590914";2,179;Q1;31;29;79;2312;382;79;4,73;79,72;United Kingdom;"Portland Press, Ltd.";"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
33;11700154204;"Brain Stimulation";journal;"1935861";2,116;Q1;55;168;171;6435;817;145;5,57;38,30;Netherlands;"Elsevier BV";"Biophysics (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
34;17990;"Neuropathology and Applied Neurobiology";journal;"03051846, 13652990";2,038;Q1;82;70;197;3920;739;164;5,10;56,00;United Kingdom;"Blackwell Publishing Inc.";"Histology (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Physiology (medical) (Q1)"
35;12235;"Journal of Neurotrauma";journal;"08977151";2,016;Q1;127;222;701;11243;3209;678;4,51;50,64;United States;"Mary Ann Liebert Inc.";"Neurology (clinical) (Q1)"
36;19228;"Restorative Neurology and Neuroscience";journal;"09226028";1,938;Q1;67;62;148;3287;670;146;4,95;53,02;Netherlands;"IOS Press";"Developmental Neuroscience (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
37;15987;"Journal of Pain";journal;"15265900";1,920;Q1;102;188;471;9273;2273;432;5,03;49,32;United States;"Churchill Livingstone";"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
38;13068;"Spine";journal;"03622436";1,903;Q1;224;655;2075;17197;5958;1852;2,93;26,25;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
39;17408;"Multiple Sclerosis";journal;"13524585, 14770970";1,888;Q1;106;305;688;7311;2933;585;4,96;23,97;United States;"SAGE Publications";"Neurology (Q1); Neurology (clinical) (Q1)"
40;14857;"Cerebrovascular Diseases";journal;"10159770, 14219786";1,848;Q1;92;176;511;4596;1750;467;3,83;26,11;Switzerland;"S. Karger AG";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
41;14989;"Current Neurology and Neuroscience Reports";journal;"15284042, 15346293";1,844;Q1;59;104;240;7110;1045;215;4,58;68,37;United States;"Current Science Inc.";"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q2)"
42;20028;"American Journal of Neuroradiology";journal;"01956108";1,823;Q1;158;466;1370;12157;4897;1132;4,08;26,09;United States;"American Society of Neuoradiology";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
43;20106;"CNS Drugs";journal;"11727047";1,727;Q1;96;104;241;8028;1302;221;5,49;77,19;United Kingdom;"Adis International Ltd.";"Neurology (clinical) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
44;16767;"Journal of Neurosurgery";journal;"00223085";1,707;Q1;184;652;1642;13046;4362;1102;3,91;20,01;United States;"American Association of Neurological Surgeons";"Neurology (clinical) (Q1); Surgery (Q1)"
45;15549;"European Journal of Neurology";journal;"13515101, 14681331";1,694;Q1;109;289;890;7677;3468;691;4,42;26,56;United Kingdom;"Blackwell Publishing Inc.";"Neurology (Q1); Neurology (clinical) (Q1)"
46;20041;"Neurourology and Urodynamics";journal;"15206777, 07332467";1,673;Q1;79;117;575;2763;1514;501;2,50;23,62;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q1); Urology (Q1)"
47;130034;"Current Alzheimer Research";journal;"15672050";1,670;Q1;74;112;305;6884;1250;288;4,29;61,46;United Arab Emirates;"Bentham Science Publishers";"Neurology (Q1); Neurology (clinical) (Q1)"
48;37369;"Journal of Neurosurgery: Spine";journal;"15475646, 15475654";1,646;Q1;78;281;774;6276;1704;593;2,70;22,33;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1); Surgery (Q1)"
49;16790;"Journal of Pain and Symptom Management";journal;"08853924";1,612;Q1;124;221;698;7127;2016;548;3,20;32,25;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1); Nursing (miscellaneous) (Q1)"
50;14352;"Brain Topography";journal;"08960267, 15736792";1,611;Q1;60;55;125;3174;481;120;2,74;57,71;United States;"Kluwer Academic/Plenum Publishers";"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
51;19400158590;"Journal of Neurodevelopmental Disorders";journal;"18661955, 18661947";1,577;Q1;32;13;84;1074;311;80;4,20;82,62;United Kingdom;"BioMed Central";"Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Pediatrics, Perinatology and Child Health (Q1); Cognitive Neuroscience (Q2)"
52;14853;"Cerebellum";journal;"14734222, 14734230";1,574;Q1;57;118;258;4754;819;243;3,32;40,29;United States;"Springer New York";"Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
53;14346;"Brain Research";journal;"00068993";1,574;Q1;183;647;2904;34594;10027;2852;3,23;53,47;Netherlands;"Elsevier BV";"Neurology (clinical) (Q1); Developmental Biology (Q2); Molecular Biology (Q2); Neuroscience (miscellaneous) (Q2)"
54;16188;"Journal of the International Neuropsychological Society";journal;"14697661, 13556177";1,573;Q1;111;123;367;5360;1302;353;3,35;43,58;United Kingdom;"Cambridge University Press";"Clinical Psychology (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1); Neuroscience (miscellaneous) (Q2)"
55;14987;"Developmental Medicine and Child Neurology";journal;"00121622, 14698749";1,540;Q1;125;259;896;5338;2242;530;3,91;20,61;United States;"Wiley-Blackwell";"Neurology (clinical) (Q1); Pediatrics, Perinatology and Child Health (Q1); Developmental Neuroscience (Q2)"
56;14900;"Clinical Neurophysiology";journal;"13882457";1,527;Q1;157;347;1009;14092;3230;816;3,59;40,61;Netherlands;"Elsevier BV";"Neurology (Q1); Neurology (clinical) (Q1); Physiology (medical) (Q1); Sensory Systems (Q1)"
57;12218;"Journal of Head Trauma Rehabilitation";journal;"08859701, 1550509";1,518;Q1;85;70;166;2492;601;155;2,95;35,60;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
58;14841;"Cephalalgia";journal;"14682982, 03331024";1,508;Q1;111;157;658;5820;1993;510;3,91;37,07;United States;"SAGE Publications";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
59;13070;"Spine Journal";journal;"15299430";1,497;Q1;88;328;671;9477;1549;475;3,15;28,89;Netherlands;"Elsevier BV";"Neurology (clinical) (Q1); Surgery (Q1)"
60;19700174935;"Alzheimer's Research and Therapy";journal;"17589193";1,492;Q1;43;71;121;4084;422;101;3,64;57,52;United Kingdom;"BioMed Central";"Neurology (clinical) (Q1); Cognitive Neuroscience (Q2); Neurology (Q2)"
61;18069;"Neurosurgery";journal;"0148396";1,479;Q1;176;921;3721;13964;4979;1508;3,21;15,16;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q1); Surgery (Q1)"
62;16749;"Journal of Neuroimmunology";journal;"01655728";1,441;Q1;127;216;642;8510;2259;618;3,32;39,40;Netherlands;"Elsevier BV";"Immunology and Allergy (Q1); Neurology (clinical) (Q1); Immunology (Q2); Neurology (Q2)"
63;10600153347;"Brain Imaging and Behavior";journal;"19317557, 19317565";1,439;Q1;34;51;104;3057;393;103;3,80;59,94;United States;"Springer New York LLC";"Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neurology (Q2); Cellular and Molecular Neuroscience (Q3)"
64;12266;"Journal of Spinal Disorders and Techniques";journal;"15360652, 15392465";1,420;Q1;82;124;320;3197;692;316;1,83;25,78;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q1); Orthopedics and Sports Medicine (Q1); Surgery (Q1)"
65;17976;"Neuromuscular Disorders";journal;"09608966";1,414;Q1;85;148;475;3449;1336;369;3,41;23,30;Netherlands;"Elsevier BV";"Neurology (clinical) (Q1); Pediatrics, Perinatology and Child Health (Q1); Genetics (clinical) (Q2); Neurology (Q2)"
66;18572;"Parkinsonism and Related Disorders";journal;"13538020";1,405;Q1;79;281;720;6250;2315;566;4,06;22,24;Netherlands;"Elsevier BV";"Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Neurology (Q2)"
67;16751;"Journal of Neurology";journal;"03405354";1,389;Q1;118;506;1275;13676;3615;887;4,17;27,03;Germany;"Dr. Dietrich Steinkopff Verlag";"Neurology (clinical) (Q1); Neurology (Q2)"
68;19700177306;"International Journal of Alzheimer's Disease";journal;"20908024, 20900252";1,387;Q1;37;26;299;1262;1001;279;3,72;48,54;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q1); Aging (Q2); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neurology (Q2); Cellular and Molecular Neuroscience (Q3)"
69;16785;"Journal of NeuroVirology";journal;"13550284, 15382443";1,381;Q1;76;78;194;2651;624;182;3,78;33,99;United Kingdom;"Taylor and Francis Ltd";"Neurology (clinical) (Q1); Neurology (Q2); Virology (Q2); Cellular and Molecular Neuroscience (Q3)"
70;130054;"Neurocritical Care";journal;"15416933, 15560961";1,375;Q1;59;119;475;3592;1536;439;3,34;30,18;United States;"Humana Press, Inc.";"Critical Care and Intensive Care Medicine (Q1); Neurology (clinical) (Q1)"
71;25336;"Neurodegenerative Diseases";journal;"16602862, 16602854";1,370;Q1;49;38;237;1748;754;229;3,33;46,00;Switzerland;"S. Karger AG";"Neurology (clinical) (Q1); Neurology (Q2)"
72;16834;"Journal of the Peripheral Nervous System";journal;"10859489, 15298027";1,357;Q1;60;47;187;1152;586;155;2,85;24,51;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q2)"
73;29954;"Journal of Neuro-Oncology";journal;"15737373, 0167594";1,354;Q1;102;272;1027;8569;3495;956;3,53;31,50;Netherlands;"Kluwer Academic Publishers";"Neurology (clinical) (Q1); Oncology (Q1); Cancer Research (Q2); Neurology (Q2)"
74;17997;"Neurophysiologie Clinique";journal;"09877053";1,354;Q1;54;25;69;1049;221;63;2,11;41,96;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neurology (Q2); Physiology (medical) (Q2)"
75;21100229200;"Frontiers in Evolutionary Neuroscience";journal;"1663070";1,346;Q1;16;1;31;11;93;29;3,54;11,00;Switzerland;"Frontiers Media S.A.";"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q2)"
76;17494;"Neuroepidemiology";journal;"02515350, 14230208";1,330;Q1;74;70;258;2229;682;210;2,86;31,84;Switzerland;"S. Karger AG";"Neurology (clinical) (Q1); Epidemiology (Q2)"
77;15300154855;"Journal of Neural Transmission";journal;"03009564";1,324;Q1;96;210;534;9780;1699;505;3,18;46,57;Germany;"Springer Verlag";"Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2); Neurology (Q2)"
78;14258;"BMC Neurology";journal;"14712377";1,288;Q1;59;211;450;7622;1530;446;3,17;36,12;United Kingdom;"BioMed Central";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
79;29549;"Journal of Geriatric Psychiatry and Neurology";journal;"08919887";1,284;Q1;62;30;96;1245;356;92;2,16;41,50;United States;"SAGE Publications";"Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)"
80;21100349562;"Aging and Disease";journal;"21525250";1,276;Q1;32;35;103;2776;354;95;3,75;79,31;United States;"International Society on Aging and Disease";"Geriatrics and Gerontology (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1); Cell Biology (Q3)"
81;16714;"Journal of Headache and Pain";journal;"11292377, 11292369";1,265;Q1;48;109;302;1223;862;254;3,44;11,22;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
82;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";1,238;Q1;35;39;122;1512;343;109;2,27;38,77;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q1); Dentistry (miscellaneous) (Q1); Neurology (clinical) (Q1)"
83;14314;"Otology and Neurotology";journal;"15317129";1,232;Q1;90;340;917;7182;1679;831;1,76;21,12;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Otorhinolaryngology (Q1); Sensory Systems (Q2)"
84;4000148206;"Journal of Neurologic Physical Therapy";journal;"15570584, 15570576";1,224;Q1;40;35;98;1146;227;75;3,38;32,74;United States;"Lippincott Williams & Wilkins Ltd.";"Geriatrics and Gerontology (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
85;20100195034;"Journal of Neurogastroenterology and Motility";journal;"20930879, 20930887";1,222;Q1;28;97;175;2707;356;95;3,75;27,91;South Korea;"Korean Society of Neurogastroenterology and Motility";"Gastroenterology (Q1); Neurology (clinical) (Q1)"
86;145175;"Neurosurgical Focus";journal;"10920684";1,197;Q1;75;188;506;5013;1340;446;2,64;26,66;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Surgery (Q1)"
87;14880;"Clinical Journal of Pain";journal;"07498047";1,189;Q1;113;166;353;6426;1252;332;3,32;38,71;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1)"
88;17309;"Neuroradiology";journal;"14321920, 00283940";1,179;Q2;86;177;421;5433;1171;371;2,87;30,69;Germany;"Springer Verlag";"Cardiology and Cardiovascular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neurology (clinical) (Q2)"
89;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";1,163;Q2;51;25;71;859;159;67;1,50;34,36;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q1); Psychiatry and Mental Health (Q1); Cognitive Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2)"
90;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562856, 17562864";1,144;Q2;35;31;94;2319;389;86;4,85;74,81;United Kingdom;"SAGE Publications";"Pharmacology (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
91;19700177307;"Parkinson's Disease";journal;"20908083, 20420080";1,143;Q2;32;26;199;1005;615;189;3,44;38,65;Egypt;"Hindawi Publishing Corporation";"Psychiatry and Mental Health (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2)"
92;21100235630;"Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration";journal;"21678421, 21679223";1,127;Q2;60;129;347;3729;809;322;2,16;28,91;United Kingdom;"Informa Healthcare";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
93;12736;"Journal of Clinical and Experimental Neuropsychology";journal;"1744411, 13803395";1,118;Q2;94;96;317;5246;882;313;2,55;54,65;United Kingdom;"Taylor & Francis";"Clinical Psychology (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
94;16075;"Headache";journal;"15264610, 00178748";1,107;Q2;105;229;910;6828;1683;493;3,25;29,82;United Kingdom;"Blackwell Publishing Inc.";"Neurology (Q2); Neurology (clinical) (Q2)"
95;16820;"Journal of the Neurological Sciences";journal;"0022510";1,103;Q2;120;355;1268;10907;3508;1196;2,75;30,72;Netherlands;"Elsevier BV";"Neurology (Q2); Neurology (clinical) (Q2)"
96;19884;"Spinal Cord";journal;"13624393, 14765624";1,091;Q2;93;200;587;4138;1102;497;2,03;20,69;United Kingdom;"Nature Publishing Group";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
97;16762;"Journal of Neuropsychiatry and Clinical Neurosciences";journal;"15457222, 08950172";1,085;Q2;97;204;535;2681;652;176;3,42;13,14;United States;"American Psychiatric Publishing, Inc.";"Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Neurology (clinical) (Q2)"
98;21370;"Expert Review of Neurotherapeutics";journal;"14737175";1,077;Q2;63;157;504;9665;1572;441;3,06;61,56;United Kingdom;"Taylor & Francis";"Pharmacology (medical) (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2)"
99;17548;"Acta Neurologica Scandinavica";journal;"00016314, 16000404";1,075;Q2;84;156;483;4958;1248;417;3,01;31,78;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
100;16815;"Journal of Spinal Cord Medicine";journal;"10790268";1,056;Q2;53;94;233;2760;424;195;2,20;29,36;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
101;15514;"Epilepsy Research";journal;"09201211";1,054;Q2;104;220;562;7747;1475;544;2,60;35,21;Netherlands;"Elsevier BV";"Neurology (Q2); Neurology (clinical) (Q2)"
102;16202;"International Review of Neurobiology";book series;"00747742";1,046;Q2;69;81;225;8156;549;204;2,82;100,69;United States;"Elsevier Inc.";"Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)"
103;19831;"Sleep and Breathing";journal;"15209512, 15221709";1,039;Q2;53;209;344;6639;985;312;3,08;31,77;Germany;"Springer Verlag";"Otorhinolaryngology (Q1); Neurology (clinical) (Q2)"
104;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";1,034;Q2;19;16;51;935;152;47;3,13;58,44;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine (Q1); Psychiatry and Mental Health (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
105;16726;"Journal of Intellectual Disability Research";journal;"13652788, 09642633";1,034;Q2;89;106;299;4542;868;283;2,51;42,85;United Kingdom;"Blackwell Publishing Inc.";"Arts and Humanities (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Rehabilitation (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
106;21100215180;"Neurology Research International";journal;"20901852, 20901860";1,032;Q2;23;26;97;1769;268;92;3,19;68,04;Egypt;"Hindawi Publishing Corporation";"Neurology (Q2); Neurology (clinical) (Q2)"
107;14183;"Aphasiology";journal;"14645041, 02687038";1,031;Q2;57;75;263;3850;472;252;1,76;51,33;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (Q2); Neurology (clinical) (Q2)"
108;15771;"Muscle and Nerve";journal;"10974598, 0148639";1,017;Q2;129;331;991;8559;2189;771;2,64;25,86;United States;"John Wiley & Sons Inc.";"Neurology (clinical) (Q2); Physiology (Q2); Physiology (medical) (Q2); Cellular and Molecular Neuroscience (Q3)"
109;17500155152;"American Journal on Intellectual and Developmental Disabilities";journal;"19447515, 19447558";1,002;Q2;74;37;113;1714;355;100;2,85;46,32;United States;"American Association on Intellectual and Developmental Disabilities";"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuropsychology and Physiological Psychology (Q2); Psychiatry and Mental Health (Q2)"
