Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
103;18500161700;"Pain Medicine";journal;"15264637, 15262375";0,939;Q2;81;228;731;7282;1829;569;2,97;31,94;United Kingdom;"Oxford University Press";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q2)"
104;19700177307;"Parkinson's Disease";journal;"20908083, 20420080";0,938;Q2;32;84;115;5117;328;110;2,98;60,92;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neuroscience (miscellaneous) (Q3)"
105;16202;"International Review of Neurobiology";book series;"00747742";0,920;Q2;69;63;279;5732;662;256;1,91;90,98;United States;"Elsevier Inc.";"Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q4)"
106;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311";0,913;Q2;74;171;449;4569;1050;430;2,34;26,72;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
107;17997;"Neurophysiologie Clinique";journal;"09877053";0,909;Q2;54;32;69;1705;185;59;3,78;53,28;Netherlands;"Elsevier Masson";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Physiology (medical) (Q2)"
108;14897;"Journal of Electromyography and Kinesiology";journal;"10506411";0,907;Q2;85;135;494;5362;1099;486;2,11;39,72;Netherlands;"Elsevier BV";"Biophysics (Q2); Neurology (clinical) (Q2); Sports Science (Q2); Neuroscience (miscellaneous) (Q3)"
109;17548;"Acta Neurologica Scandinavica";journal;"00016314, 16000404";0,905;Q2;84;166;471;5328;1159;403;2,93;32,10;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)"
110;5700155920;"Focus on Autism and Other Developmental Disabilities";journal;"15384829, 10883576";0,898;Q2;51;28;64;832;162;63;1,90;29,71;United States;"SAGE Publications Inc.";"Pediatrics, Perinatology and Child Health (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Cognitive Neuroscience (Q3)"
111;23884;"Journal of Stroke and Cerebrovascular Diseases";journal;"15328511, 10523057";0,888;Q2;46;209;284;4172;596;275;1,88;19,96;United Kingdom;"W. B. Saunders Co., Ltd.";"Cardiology and Cardiovascular Medicine (Q1); Rehabilitation (Q1); Surgery (Q1); Neurology (clinical) (Q2)"
112;16726;"Journal of Intellectual Disability Research";journal;"13652788, 09642633";0,886;Q2;89;86;312;3813;815;295;2,43;44,34;United Kingdom;"Blackwell Publishing Inc.";"Arts and Humanities (miscellaneous) (Q1); Rehabilitation (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
113;14320;"Brain and Development";journal;"03877604";0,882;Q2;74;155;443;3018;985;406;1,97;19,47;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2); Developmental Neuroscience (Q3)"
114;14991;"European Journal of Paediatric Neurology";journal;"10903798";0,879;Q2;54;122;274;3579;677;258;2,50;29,34;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q1); Pediatrics, Perinatology and Child Health (Q1); Neurology (clinical) (Q2)"
115;14287;"Behavioural Neurology";journal;"09534180";0,866;Q2;39;35;119;1467;223;110;1,27;41,91;Netherlands;"Hindawi Publishing Corporation";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2); Neuropsychology and Physiological Psychology (Q2)"
116;20100195034;"Journal of Neurogastroenterology and Motility";journal;"20930879, 20930887";0,855;Q2;28;88;87;2503;142;46;3,09;28,44;South Korea;"Korean Society of Neurogastroenterology and Motility";"Gastroenterology (Q2); Neurology (clinical) (Q2)"
117;14386;"CNS Spectrums";journal;"10928529";0,846;Q2;69;24;277;1175;481;208;1,69;48,96;United Kingdom;"Cambridge University Press";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
118;16815;"Journal of Spinal Cord Medicine";journal;"10790268";0,822;Q2;53;84;221;2149;410;198;1,84;25,58;United Kingdom;"Maney Publishing";"Neurology (clinical) (Q2)"
119;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";0,805;Q2;31;44;111;1323;231;108;2,05;30,07;South Korea;"Korean Neurological Association";"Neurology (Q2); Neurology (clinical) (Q2)"
120;20602;"Clinical Neuropharmacology";journal;"03625664";0,800;Q2;72;63;236;1632;599;208;2,65;25,90;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)"
121;14990;"Current Neuropharmacology";journal;"1570159";0,799;Q2;53;37;172;4661;487;162;2,33;125,97;United Arab Emirates;"Bentham Science Publishers";"Medicine (miscellaneous) (Q2); Neurology (Q2); Neurology (clinical) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)"
122;22097;"Neurosurgical Review";journal;"03445607, 14372320";0,789;Q2;52;203;514;2612;404;164;2,35;12,87;Germany;"Springer Verlag";"Surgery (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
123;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562856, 17562864";0,789;Q2;35;32;95;1973;295;89;4,10;61,66;United Kingdom;"SAGE Publications";"Neurology (Q2); Neurology (clinical) (Q2); Pharmacology (Q2)"
124;14183;"Aphasiology";journal;"14645041, 02687038";0,785;Q2;57;81;265;4334;461;256;1,71;53,51;United Kingdom;"Taylor & Francis";"Language and Linguistics (Q1); Linguistics and Language (Q1); LPN and LVN (Q1); Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Otorhinolaryngology (Q2); Neurology (Q3)"
125;17526;"Neurologic Clinics";journal;"07338619";0,782;Q2;70;65;184;4904;487;171;1,98;75,45;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2)"
126;15518;"Epileptic Disorders";journal;"12949361";0,782;Q2;47;65;181;1629;309;133;1,86;25,06;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
127;17980;"Neuropathology";journal;"14401789, 09196544";0,781;Q2;52;87;272;2379;553;261;2,09;27,34;United Kingdom;"Blackwell Publishing Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2)"
128;20412;"Acta Neurochirurgica";journal;"09420940, 00016268";0,778;Q2;81;412;1376;8273;1501;777;1,85;20,08;Germany;"Springer Verlag";"Surgery (Q1); Neurology (clinical) (Q2)"
129;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702";0,776;Q2;73;100;391;3465;844;376;2,15;34,65;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3); Cellular and Molecular Neuroscience (Q4)"
130;15575;"European Neurology";journal;"00143022, 14219913";0,772;Q2;69;144;397;3499;700;351;1,78;24,30;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Neurology (Q3)"
131;14340;"Brain Injury";journal;"02699052, 1362301";0,771;Q2;89;135;413;5392;929;403;1,90;39,94;United Kingdom;"Taylor & Francis";"Developmental and Educational Psychology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
132;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";0,768;Q2;34;53;139;3032;366;138;2,82;57,21;United States;"Current Science Inc.";"Neurology (clinical) (Q2)"
133;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";0,744;Q2;19;14;37;665;69;33;2,09;47,50;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Neurology (Q3)"
134;21776;"Neurosurgery Clinics of North America";journal;"10423680";0,734;Q2;52;65;160;4317;306;143;2,26;66,42;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
135;15741;"Pediatric Neurology";journal;"08878994";0,727;Q2;81;212;602;5177;1190;545;1,91;24,42;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3); Neurology (Q3)"
136;22302;"Stereotactic and Functional Neurosurgery";journal;"10116125, 14230372";0,718;Q2;56;61;165;1583;319;157;1,88;25,95;Switzerland;"S. Karger AG";"Neurology (clinical) (Q2); Surgery (Q2)"
137;18019;"NeuroRehabilitation";journal;"10538135";0,716;Q2;53;96;271;3757;521;254;1,87;39,14;Netherlands;"IOS Press";"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Neurology (clinical) (Q2)"
138;16674;"Journal of Child Neurology";journal;"08830738";0,703;Q2;93;248;780;7162;1468;709;1,78;28,88;United States;"SAGE Publications";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
139;16747;"Journal of Neuroimaging";journal;"10512284";0,701;Q2;56;78;289;2331;426;275;1,40;29,88;United States;"Wiley-Blackwell";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
140;21100349562;"Aging and Disease";journal;"21525250";0,695;Q2;32;37;66;3720;131;59;2,22;100,54;United States;"International Society on Aging and Disease";"Geriatrics and Gerontology (Q2); Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q2); Cell Biology (Q3)"
141;17306;"Neuroimaging Clinics of North America";journal;"10525149";0,677;Q2;50;60;165;3076;291;133;1,49;51,27;United Kingdom;"W. B. Saunders Co., Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
142;14874;"Child's Nervous System";journal;"14330350, 02567040";0,674;Q2;72;316;857;8013;1292;737;1,64;25,36;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
143;145007;"Clinical EEG and Neuroscience";journal;"15500594";0,672;Q2;44;37;112;1194;265;103;2,20;32,27;United States;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
144;19384;"Seminars in Neurology";journal;"10989021, 02718235";0,669;Q2;63;61;190;3665;436;158;2,17;60,08;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q2); Neurology (Q3)"
145;21911;"Journal of Neurosurgical Anesthesiology";journal;"08984921";0,662;Q2;55;68;213;2043;369;135;2,33;30,04;United States;"Lippincott Williams & Wilkins Ltd.";"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q2); Surgery (Q2)"
146;19831;"Sleep and Breathing";journal;"15209512, 15221709";0,658;Q2;53;166;246;5375;510;219;2,13;32,38;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Otorhinolaryngology (Q2)"
147;16737;"Journal of Neural Transmission, Supplement";journal;"03036995";0,649;Q2;63;0;30;0;43;28;0,00;0,00;Germany;"Springer Verlag";"Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3); Neurology (Q3)"
148;16675;"Journal of Clinical Neurophysiology";journal;"07360258";0,632;Q2;91;91;247;2782;447;219;1,91;30,57;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (Q3); Physiology (medical) (Q3)"
149;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,629;Q2;11;10;22;822;37;21;1,76;82,20;United Kingdom;"John Wiley and Sons Ltd";"Neurology (clinical) (Q2); Immunology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Neuroscience (miscellaneous) (Q3)"
150;19700201513;"Journal of NeuroInterventional Surgery";journal;"17598486, 17598478";0,622;Q2;32;155;216;2896;296;183;1,54;18,68;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
151;16683;"Journal of Clinical Neuroscience";journal;"09675868";0,616;Q2;66;460;1409;9326;2158;1285;1,53;20,27;United States;"Churchill Livingstone";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3); Physiology (medical) (Q3)"
152;19700171401;"World Neurosurgery";journal;"18788750";0,610;Q2;82;400;1204;7754;1127;765;1,25;19,39;Netherlands;"Elsevier BV";"Neurology (clinical) (Q2); Surgery (Q2)"
153;28755;"Brain Tumor Pathology";journal;"14337398";0,606;Q2;32;39;91;989;168;88;1,85;25,36;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Oncology (Q2); Cancer Research (Q3)"
154;15599;"Neuropediatrics";journal;"14391899, 0174304";0,596;Q2;63;56;178;1364;236;164;1,38;24,36;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
155;19400158804;"Translational Stroke Research";journal;"18684483";0,595;Q2;33;88;115;4519;198;96;2,06;51,35;United States;"Springer New York LLC";"Cardiology and Cardiovascular Medicine (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q3)"
156;14895;"Clinical Neurology and Neurosurgery";journal;"03038467";0,593;Q2;61;328;625;6082;1090;583;1,63;18,54;Netherlands;"Elsevier BV";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
157;17468;"Neurocase";journal;"13554794, 14653656";0,591;Q2;58;57;154;2027;218;153;1,23;35,56;United Kingdom;"Taylor & Francis";"Arts and Humanities (miscellaneous) (Q2); Neurology (clinical) (Q2)"
158;17942;"Neurological Sciences";journal;"15903478, 15901874";0,561;Q2;60;307;689;7141;1091;641;1,63;23,26;Germany;"Springer Verlag";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)"
159;14995;"Current Pain and Headache Reports";journal;"15343081, 15313433";0,557;Q2;51;75;222;4019;417;205;2,09;53,59;United States;"Current Science Inc.";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
160;19386;"Seminars in Pediatric Neurology";journal;"10719091";0,555;Q2;51;33;151;1433;229;121;1,27;43,42;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
161;17947;"Neurologist";journal;"10747931";0,555;Q2;53;98;259;2725;447;238;1,75;27,81;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2)"
162;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";0,538;Q2;38;16;71;546;124;70;1,45;34,13;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Psychology (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
163;17478;"Topics in Spinal Cord Injury Rehabilitation";journal;"10820744";0,537;Q2;26;49;99;1357;100;98;0,83;27,69;United States;"Thomas Land Publishers Inc.";"Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)"
164;20529;"British Journal of Neurosurgery";journal;"1360046, 02688697";0,529;Q2;57;223;452;3476;450;386;0,99;15,59;United Kingdom;"Taylor & Francis";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
165;16187;"International MS Journal";journal;"14693410, 13528963";0,528;Q2;23;0;40;0;59;35;0,76;0,00;United Kingdom;"Cambridge Medical Publications";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
166;19700174685;"Journal of Experimental Stroke and Translational Medicine";journal;"1939067";0,528;Q2;7;4;20;238;27;19;1,42;59,50;United States;"Society for Experimental Stroke";"Neurology (clinical) (Q2); Neurology (Q3); Neuroscience (miscellaneous) (Q3); Cognitive Neuroscience (Q4)"
167;17940;"Neurological Research";journal;"01616412";0,527;Q2;70;141;531;5080;860;516;1,49;36,03;United Kingdom;"Maney Publishing";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Neurology (Q3)"
168;20653;"Topics in Stroke Rehabilitation";journal;"10749357";0,516;Q2;50;60;193;2124;282;184;1,04;35,40;United Kingdom;"Taylor & Francis";"Community and Home Care (Q1); Neurology (clinical) (Q2); Rehabilitation (Q2)"
169;15800154701;"PM and R";journal;"19341482";0,515;Q2;47;195;612;6143;874;470;1,79;31,50;United States;"Elsevier";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (Q3); Sports Science (Q3)"
170;29306;"Clinical Autonomic Research";journal;"09599851, 16191560";0,514;Q2;52;37;141;906;238;130;1,74;24,49;Germany;"Dr. Dietrich Steinkopff Verlag";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Endocrine and Autonomic Systems (Q3)"
171;15628;"Folia Neuropathologica";journal;"16414640";0,510;Q2;30;45;115;2402;198;113;1,85;53,38;Poland;"Termedia Publishing House Ltd.";"Neurology (clinical) (Q2); Pathology and Forensic Medicine (Q3)"
172;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271";0,508;Q3;46;32;80;1018;106;76;0,96;31,81;Netherlands;"IOS Press";"Otorhinolaryngology (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Sensory Systems (Q3)"
173;5900153302;"Future Neurology";journal;"14796708, 17486971";0,504;Q3;27;79;216;4651;231;179;1,33;58,87;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
174;15664;"Functional Neurology";journal;"03935264, 19713274";0,504;Q3;36;36;96;1150;137;83;1,42;31,94;Italy;"CIC Edizioni Internazionali s.r.l.";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
175;16868;"Motor Control";journal;"15432696, 10871640";0,501;Q3;40;33;101;1742;137;88;1,49;52,79;United States;"Human Kinetics Publishers, Inc.";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Neurology (clinical) (Q3); Physiology (medical) (Q3); Sports Science (Q3)"
176;21100215180;"Neurology Research International";journal;"20901852, 20901860";0,498;Q3;23;56;41;3737;76;41;1,85;66,73;Egypt;"Hindawi Publishing Corporation";"Neurology (Q3); Neurology (clinical) (Q3)"
177;14836;"Canadian Journal of Neurological Sciences";journal;"03171671";0,496;Q3;59;202;585;4622;665;475;1,30;22,88;United Kingdom;"Cambridge University Press";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
178;17492;"Neuroendocrinology Letters";journal;"0172780";0,478;Q3;57;184;507;4908;733;492;1,36;26,67;Sweden;"Maghira and Maas Publications";"Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2); Endocrine and Autonomic Systems (Q3); Endocrinology (Q3); Endocrinology, Diabetes and Metabolism (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
179;14484;"Journal of Neuro-Ophthalmology";journal;"10708022, 15365166";0,476;Q3;47;98;271;1807;339;195;1,59;18,44;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Neurology (clinical) (Q3)"
180;17227;"Journal of Neuroradiology";journal;"01509861";0,475;Q3;35;55;163;1080;154;115;1,41;19,64;France;"Elsevier Masson";"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
181;21100242270;"Journal of Neurological Surgery, Part B: Skull Base";journal;"2193634, 21936331";0,474;Q3;33;44;216;995;218;192;1,01;22,61;United States;"Thieme medical Publishers";"Neurology (clinical) (Q3)"
182;19900191888;"Journal of Parkinson's Disease";journal;"1877718, 18777171";0,473;Q3;25;38;38;1829;48;36;1,33;48,13;Netherlands;"IOS Press";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
183;21100829261;"Clinical Neuroradiology";journal;"18691439, 18691447";0,472;Q3;17;56;131;1302;123;90;0,79;23,25;Germany;"Springer Verlag";"Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
184;14899;"Clinical Neuropathology";journal;"07225091";0,471;Q3;39;53;169;1115;263;146;1,75;21,04;Germany;"Dustri-Verlag Dr. Karl Feistle";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Pathology and Forensic Medicine (Q3)"
185;21100212316;"Frontiers in Neurology";journal;"16642295";0,461;Q3;41;179;132;10923;227;128;1,77;61,02;Switzerland;"Frontiers Media S.A.";"Neurology (Q3); Neurology (clinical) (Q3)"
186;26169;"Journal of Orofacial Pain";journal;"10646655";0,448;Q3;59;1;8;0;8;2;4,00;0,00;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine (Q2); Dentistry (miscellaneous) (Q2); Neurology (clinical) (Q3)"
187;17193;"Interventional Neuroradiology";journal;"11239344";0,446;Q3;29;67;220;1359;186;201;1,01;20,28;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Neurology (clinical) (Q3)"
188;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,442;Q3;17;9;51;172;70;48;1,11;19,11;United Kingdom;"BioMed Central";"Neurology (Q3); Neurology (clinical) (Q3)"
189;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,437;Q3;21;40;101;757;130;91;1,00;18,93;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
190;17376;"Minimally Invasive Neurosurgery";journal;"09467211, 14392291";0,434;Q3;45;0;192;0;187;180;0,90;0,00;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
191;144726;"Reviews in Neurological Diseases";journal;"15452913";0,432;Q3;19;0;72;0;70;61;0,84;0,00;United States;"MedReviews";"Neurology (Q3); Neurology (clinical) (Q3)"
192;21100199786;"International Neurourology Journal";journal;"20934777";0,430;Q3;17;38;86;881;90;79;1,14;23,18;South Korea;"Korean Association of Medical Journal Edirors";"Urology (Q2); Neurology (Q3); Neurology (clinical) (Q3)"
193;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";0,428;Q3;14;19;46;337;33;39;0,85;17,74;India;"Medknow Publications and Media Pvt. Ltd";"Surgery (Q2); Neurology (clinical) (Q3)"
194;19400156832;"Brain Impairment";journal;"14439646";0,428;Q3;16;23;67;985;81;58;0,77;42,83;United Kingdom;"Cambridge University Press";"Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4)"
195;18844;"Schmerz";journal;"14322129, 0932433";0,427;Q3;36;82;235;2917;247;188;1,17;35,57;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
196;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,416;Q3;26;196;590;4036;517;584;0,75;20,59;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Surgery (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
197;19700201171;"Surgical Neurology International";journal;"21527806";0,416;Q3;21;107;32;3438;33;26;1,27;32,13;India;"Medknow Publications and Media Pvt. Ltd";"Surgery (Q2); Neurology (clinical) (Q3)"
198;18634;"Progress in Neurological Surgery";journal;"00796492";0,416;Q3;20;30;54;1078;97;47;2,15;35,93;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
199;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,406;Q3;62;117;366;1676;455;359;1,12;14,32;Germany;"Springer Verlag";"Surgery (Q2); Neurology (clinical) (Q3)"
200;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";0,400;Q3;22;59;246;1293;242;210;0,99;21,92;United States;"Matrix Medical Communications";"Psychiatry and Mental Health (Q2); Neurology (clinical) (Q3)"
201;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,394;Q3;27;74;189;1613;161;171;0,85;21,80;Germany;"Thieme";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3)"
202;18619;"Practical Neurology";journal;"14747758, 14747766";0,389;Q3;34;102;242;918;216;173;1,14;9,00;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3)"
203;6400153146;"Head and Face Medicine";journal;"1746160";0,385;Q3;29;40;83;809;134;82;1,42;20,23;United Kingdom;"BioMed Central";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
204;19800188004;"Basal Ganglia";journal;"22105336";0,383;Q3;12;50;25;2347;20;17;1,18;46,94;Italy;"Elsevier Masson";"Neurology (Q3); Neurology (clinical) (Q3)"
205;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";0,380;Q3;23;71;81;3011;113;79;1,43;42,41;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical) (Q3)"
206;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,374;Q3;67;89;228;1641;224;211;0,88;18,44;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q2); Surgery (Q2); Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3)"
207;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 04708105";0,361;Q3;43;159;732;3928;521;588;0,72;24,70;Japan;"Japan Neurosurgical Society/Nihon No Shinkei Geka Gakkai";"Neurology (clinical) (Q3); Surgery (Q3)"
208;17969;"Neurology India";journal;"00283886, 19984022";0,350;Q3;40;240;834;2850;632;462;1,28;11,88;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
209;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,340;Q3;22;89;120;1440;92;111;0,48;16,18;Switzerland;"Karger";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
210;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,328;Q3;37;50;174;1552;163;151;0,97;31,04;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
211;62420;"Turkish Neurosurgery";journal;"10195149";0,322;Q3;20;157;301;3393;245;296;0,73;21,61;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
212;31458;"Acupuncture in Medicine";journal;"09645284";0,321;Q3;39;81;185;1652;195;131;1,37;20,40;United Kingdom;"BMJ Publishing Group";"Complementary and Alternative Medicine (Q2); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
213;14224;"Arquivos de Neuro-Psiquiatria";journal;"0004282";0,307;Q3;42;262;682;4535;608;544;1,09;17,31;Brazil;"Associacao Arquivos de Neuro-Psiquiatria Dr. Oswaldo Lange";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
